SmartZoneName,curb_zone_id,week,day,bookings,Weekend_dummy,retail_nn1,retail_nn2,retail_nn3,quick_grocery_nn1,quick_grocery_nn2,quick_grocery_nn3,dining_nn1,dining_nn2,dining_nn3,housing_nn1,housing_nn2,housing_nn3,commercial_nn1,commercial_nn2,commercial_nn3,industrial_nn1,industrial_nn2,industrial_nn3,civic_nn1,civic_nn2,civic_nn3,school_nn1,school_nn2,school_nn3,healthcare_nn1,healthcare_nn2,healthcare_nn3,parking_nn1,parking_nn2,parking_nn3,attraction_nn1,attraction_nn2,attraction_nn3,CLASS_2,Bike_Network_dummy,geometry,dist_class_1,dist_class_2,dist_class_3,dist_class_4,dist_class_5,Prediction,Residual,AbsResidual
900 Chestnut St (near 10 St),182,7,Tue,3,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,0.06852092163264922,0.06852092163264922
900 Chestnut St (near 10 St),182,8,Sun,0,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.8529903398662737,-1.8529903398662737,1.8529903398662737
900 Chestnut St (near 10 St),182,8,Thu,4,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,1.0685209216326492,1.0685209216326492
900 Chestnut St (near 10 St),182,8,Fri,1,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-1.9314790783673508,1.9314790783673508
900 Chestnut St (near 10 St),182,9,Fri,3,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,0.06852092163264922,0.06852092163264922
900 Chestnut St (near 10 St),182,10,Sat,6,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.8529903398662737,4.147009660133726,4.147009660133726
900 Chestnut St (near 10 St),182,11,Mon,0,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-2.9314790783673508,2.9314790783673508
900 Chestnut St (near 10 St),182,13,Sun,3,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.8529903398662737,1.1470096601337263,1.1470096601337263
900 Chestnut St (near 10 St),182,13,Mon,1,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-1.9314790783673508,1.9314790783673508
900 Chestnut St (near 10 St),182,14,Mon,3,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,0.06852092163264922,0.06852092163264922
900 Chestnut St (near 10 St),182,14,Wed,2,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-0.9314790783673508,0.9314790783673508
900 Chestnut St (near 10 St),182,14,Thu,5,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,2.0685209216326492,2.0685209216326492
900 Chestnut St (near 10 St),182,14,Fri,6,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,3.0685209216326492,3.0685209216326492
900 Chestnut St (near 10 St),182,14,Sat,3,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.8529903398662737,1.1470096601337263,1.1470096601337263
900 Chestnut St (near 10 St),182,15,Fri,0,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-2.9314790783673508,2.9314790783673508
900 Chestnut St (near 10 St),182,15,Sat,0,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.8529903398662737,-1.8529903398662737,1.8529903398662737
900 Chestnut St (near 10 St),182,42,Sun,7,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.8529903398662737,5.147009660133726,5.147009660133726
900 Chestnut St (near 10 St),182,42,Mon,1,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-1.9314790783673508,1.9314790783673508
900 Chestnut St (near 10 St),182,42,Wed,4,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,1.0685209216326492,1.0685209216326492
900 Chestnut St (near 10 St),182,43,Sun,2,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.8529903398662737,0.1470096601337263,0.1470096601337263
900 Chestnut St (near 10 St),182,43,Thu,1,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-1.9314790783673508,1.9314790783673508
900 Chestnut St (near 10 St),182,43,Fri,3,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,0.06852092163264922,0.06852092163264922
900 Chestnut St (near 10 St),182,43,Sat,3,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.8529903398662737,1.1470096601337263,1.1470096601337263
900 Chestnut St (near 10 St),182,44,Tue,1,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-1.9314790783673508,1.9314790783673508
900 Chestnut St (near 10 St),182,44,Wed,2,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-0.9314790783673508,0.9314790783673508
900 Chestnut St (near 10 St),182,44,Fri,2,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-0.9314790783673508,0.9314790783673508
900 Chestnut St (near 10 St),182,45,Sun,1,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.8529903398662737,-0.8529903398662737,0.8529903398662737
900 Chestnut St (near 10 St),182,45,Fri,1,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-1.9314790783673508,1.9314790783673508
900 Chestnut St (near 10 St),182,45,Sat,0,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.8529903398662737,-1.8529903398662737,1.8529903398662737
900 Chestnut St (near 10 St),182,46,Mon,4,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,1.0685209216326492,1.0685209216326492
900 Chestnut St (near 10 St),182,46,Tue,8,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,5.068520921632649,5.068520921632649
900 Chestnut St (near 10 St),182,46,Wed,3,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,0.06852092163264922,0.06852092163264922
900 Chestnut St (near 10 St),182,46,Fri,4,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,1.0685209216326492,1.0685209216326492
900 Chestnut St (near 10 St),182,47,Mon,2,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-0.9314790783673508,0.9314790783673508
900 Chestnut St (near 10 St),182,47,Wed,2,0,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,2.9314790783673508,-0.9314790783673508,0.9314790783673508
900 Chestnut St (near 10 St),182,48,Sat,5,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,1,"c(-75.1551698189308,  39.94983433568)",2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.8529903398662737,3.147009660133726,3.147009660133726
