SmartZoneName,curb_zone_id,week,car,freight,truck,van,Sun,Mon,Tue,Wed,Thu,Fri,Sat,Mid_Day,overnight,PM_Rush,Total_Events,Total_Dwell_Time,Average_Dwell_Time,Precipitation,log_events,retail_nn1,retail_nn2,retail_nn3,quick_grocery_nn1,quick_grocery_nn2,quick_grocery_nn3,dining_nn1,dining_nn2,dining_nn3,housing_nn1,housing_nn2,housing_nn3,commercial_nn1,commercial_nn2,commercial_nn3,industrial_nn1,industrial_nn2,industrial_nn3,civic_nn1,civic_nn2,civic_nn3,school_nn1,school_nn2,school_nn3,healthcare_nn1,healthcare_nn2,healthcare_nn3,parking_nn1,parking_nn2,parking_nn3,attraction_nn1,attraction_nn2,attraction_nn3
900 Walnut Street (near 10 Street),"186",8,0,0,3,2,0,3,2,0,0,0,0,5,0,0,"5",186.5,37.3,0.5716,0.698970004336019," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",9,0,0,1,4,0,2,1,0,0,2,0,5,0,0,"5",302.41,60.482,8.2545,0.698970004336019," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",10,0,0,5,0,0,1,3,1,0,0,0,5,0,0,"5",295.1,59.02,1.952,0.698970004336019," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",39.46,39.46,0.6058,0," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",12,0,0,2,2,0,0,2,2,0,0,0,4,0,0,"4",245.92,61.48,5.4921,0.602059991327962," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",13,0,0,3,4,0,2,2,0,0,3,0,7,0,0,"7",399.24,57.0342857142857,6.4729,0.845098040014257," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",14,0,0,5,0,0,1,2,1,0,1,0,5,0,0,"5",281.79,56.358,0.3601,0.698970004336019," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",15,0,0,2,0,0,0,2,0,0,0,0,2,0,0,"2",41.15,20.575,0.0005,0.301029995663981," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",43,0,0,0,2,0,0,0,0,1,1,0,2,0,0,"2",108.53,54.265,6.0934,0.301029995663981," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",44,0,0,2,0,0,0,1,1,0,0,0,2,0,0,"2",68.1,34.05,1.3507,0.301029995663981," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",45,0,0,2,0,0,1,1,0,0,0,0,2,0,0,"2",88.06,44.03,3.4217,0.301029995663981," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",46,0,0,2,1,0,1,1,0,1,0,0,3,0,0,"3",136.75,45.5833333333333,11.6212,0.477121254719662," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",47,0,0,3,0,0,0,2,1,0,0,0,3,0,0,"3",208.8,69.6,0.4505,0.477121254719662," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",48,0,0,2,2,0,0,1,0,3,0,0,4,0,0,"4",199.86,49.965,6.7022,0.602059991327962," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",49,0,0,3,1,0,0,2,1,0,1,0,4,0,0,"4",129.21,32.3025,8.1838,0.602059991327962," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",50,0,0,2,0,0,1,1,0,0,0,0,2,0,0,"2",175.56,87.78,15.9223,0.301029995663981," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",51,0,0,3,0,0,0,1,1,0,1,0,3,0,0,"3",135.65,45.2166666666667,8.9926,0.477121254719662," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 10 Street),"186",52,0,0,4,0,0,0,1,1,2,0,0,4,0,0,"4",302.7,75.675,0,0.602059991327962," 64.99524"," 73.85461"," 78.70668"," 90.38955","1420.957","1929.936"," 46.46996"," 82.60672"," 837.92177","  76.60757","  81.00151","  83.05804"," 169.93426"," 170.29378"," 176.29377","3859.812","3872.744","3887.649"," 516.2803"," 654.7593"," 732.9857","  93.97077"," 118.05566"," 131.96399"," 120.06518"," 126.25091"," 128.58456","7369.374","7371.721","7373.825"," 370.66443"," 387.19322"," 404.69619"
900 Walnut Street (near 9 Street),18c,1,0,0,2,0,0,0,1,0,0,1,0,2,0,0,"2",158.29,79.145,2.8022,0.301029995663981," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,2,0,0,2,0,0,0,1,1,0,0,0,2,0,0,"2",240,120,1.6321,0.301029995663981," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",120,120,8.7113,0," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,4,0,0,4,0,0,0,1,1,1,1,0,4,0,0,"4",252.48,63.12,12.4127,0.602059991327962," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,5,0,0,2,0,0,1,0,0,0,1,0,2,0,0,"2",106.39,53.195,0.2545,0.301029995663981," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,6,0,0,2,1,0,2,0,1,0,0,0,3,0,0,"3",173.87,57.9566666666667,0.0906,0.477121254719662," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"1",120,120,6.9221,0," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,8,0,0,4,0,0,0,1,1,1,1,0,4,0,0,"4",324.92,81.23,0.5716,0.602059991327962," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,9,0,0,4,1,0,1,1,1,2,0,0,5,0,0,"5",441.14,88.228,8.2545,0.698970004336019," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,10,0,0,2,0,0,0,0,0,1,1,0,2,0,0,"2",218.33,109.165,1.952,0.301029995663981," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,11,0,0,3,1,0,0,2,0,2,0,0,4,0,0,"4",135.91,33.9775,0.6058,0.602059991327962," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,12,0,0,2,0,0,0,0,0,1,1,0,2,0,0,"2",95.79,47.895,5.4921,0.301029995663981," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,13,0,0,3,0,0,1,0,1,1,0,0,3,0,0,"3",170.81,56.9366666666667,6.4729,0.477121254719662," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,14,0,0,2,1,0,0,1,1,1,0,0,3,0,0,"3",177.75,59.25,0.3601,0.477121254719662," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,15,0,0,4,0,0,1,1,1,1,0,0,4,0,0,"4",406.52,101.63,0.0005,0.602059991327962," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,43,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"1",45.57,45.57,6.0934,0," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,44,0,0,2,0,0,1,0,0,0,1,0,2,0,0,"2",122.91,61.455,1.3507,0.301029995663981," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,45,0,0,3,0,0,0,1,1,0,1,0,3,0,0,"3",214.66,71.5533333333333,3.4217,0.477121254719662," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,46,0,0,1,1,0,0,0,1,1,0,0,2,0,0,"2",56.2,28.1,11.6212,0.301029995663981," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,47,0,0,2,1,0,1,0,1,0,1,0,3,0,0,"3",130.09,43.3633333333333,0.4505,0.477121254719662," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,48,0,0,2,0,0,1,0,0,0,1,0,2,0,0,"2",82.16,41.08,6.7022,0.301029995663981," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
900 Walnut Street (near 9 Street),18c,49,0,0,3,0,0,1,1,0,1,0,0,3,0,0,"3",253.25,84.4166666666667,8.1838,0.477121254719662," 652.8469"," 921.7636","1054.3832","1454.331","175.93239","1950.493"," 884.71984"," 955.6451","1106.54233"," 109.55913"," 119.49139"," 167.87260","  45.00592","  48.92723","  50.69742","3838.692","3847.030","3862.078"," 530.5563"," 541.9667"," 563.1627","  37.64780","  47.78773","  86.95516","  25.02297","  34.13813","  37.76073","7585.499","7587.774","7589.807"," 122.70290"," 164.60487"," 180.15318"
